id,mailto_wave2
40449,True
40455,True
40459,True
40463,True
40465,True
40468,False
40469,False
40476,True
40477,False
40484,True
40485,False
40489,False
40494,False
40497,False
40499,True
40504,False
40506,False
40507,False
40511,False
40513,False
40522,False
40528,True
40529,False
40532,True
40533,False
40534,False
40541,False
40544,False
40545,False
40546,False
40550,False
40552,False
40554,False
40559,False
40560,False
40565,False
40567,False
40572,True
40574,False
40575,False
40576,False
40577,False
40579,True
40580,False
40586,False
40591,False
40597,False
40603,False
40605,True
40607,False
40612,False
40613,False
40615,False
40620,False
40623,False
40624,False
40626,False
40631,False
40632,False
40635,False
40636,True
40637,False
40638,False
40646,False
40647,True
40648,False
40652,False
40653,True
40660,True
40664,False
40671,False
40674,True
40676,False
40678,False
40686,True
40698,False
40699,False
40702,False
40705,False
40706,False
40707,False
40710,False
40713,False
40718,False
40722,True
40725,False
40735,True
40739,False
40741,False
40743,False
40745,True
40750,True
40756,True
40757,False
40759,False
40760,False
40763,False
40766,False
40767,False
40768,False
40772,False
40777,False
40781,True
40788,True
40791,False
40796,False
40801,True
40802,True
40803,False
40804,False
40805,False
40806,False
40808,False
40809,False
40814,True
40815,True
40819,False
40820,False
40830,False
40833,False
40838,False
40839,False
40845,False
40846,True
40847,True
40851,False
40852,False
40853,False
40859,False
40863,False
40868,False
40871,False
40879,False
40880,True
40881,True
40882,False
40883,False
40884,False
40886,False
40888,False
40889,False
40890,True
40903,True
40909,True
40911,False
40912,False
40920,False
40924,False
40925,False
40926,False
40927,False
40934,True
40936,True
40937,False
40943,True
40945,True
40949,False
40950,False
40951,False
40954,False
40963,False
40966,False
40969,False
40970,False
40973,True
40979,False
40980,False
40984,False
40989,False
40993,False
40994,False
41001,True
41003,False
41005,False
41007,False
41008,False
41011,False
41012,False
41015,True
41016,False
41030,False
41034,False
41039,True
41043,False
41046,False
41049,False
41050,False
41053,False
41056,True
41057,False
41062,False
41063,False
41065,False
41069,False
41073,True
41077,True
41079,False
41085,True
41093,False
41094,True
41095,False
41096,False
41105,False
41106,False
41107,False
41110,False
41111,False
41112,True
41114,True
41115,False
41116,False
41124,True
41125,False
41129,False
41136,False
41137,False
41138,False
41142,False
41143,True
41151,False
41152,False
41158,False
41159,False
41162,False
41169,False
41170,False
41174,False
41175,False
41176,False
41179,True
41181,False
41183,False
41184,True
41187,False
41188,False
41189,False
41195,False
41196,False
41200,False
41205,False
41209,False
41214,False
41218,False
41219,True
41220,False
41222,False
41226,False
41227,True
41228,False
41229,True
41234,False
41236,True
41237,True
41238,False
41243,False
41244,False
41248,False
41250,False
41251,False
41253,False
41258,False
41263,True
41265,False
41268,False
41273,False
41276,False
41282,False
41290,True
41293,False
41296,False
41301,True
41306,True
41307,False
41309,False
41314,True
41317,False
41318,True
41320,False
41323,False
41324,False
41325,False
41330,False
41332,True
41335,False
41336,False
41337,False
41338,False
41340,False
41342,False
41344,True
41345,False
41347,True
41348,False
41349,False
41352,False
41357,False
41360,False
41365,False
41367,False
41373,False
41385,False
41387,False
41388,False
41390,False
41391,True
41392,False
41399,False
41400,False
41402,False
41404,False
41406,False
41409,True
41410,False
41415,False
41425,False
41426,True
41428,True
41429,False
41430,True
41433,True
41442,False
41444,False
41447,False
41448,False
41450,True
41453,True
41457,False
41458,False
41463,True
41470,False
41471,True
41479,True
41490,True
41494,False
41495,False
41499,False
41502,False
41503,True
41505,False
41510,True
41512,False
41513,False
41516,False
41526,True
41531,False
41533,True
41535,False
41544,False
41547,False
41548,False
41549,False
41552,False
41556,False
41559,True
41561,False
41564,False
41568,False
41572,False
41574,False
41582,False
41585,False
41589,False
41591,False
41597,False
41598,False
41607,False
41612,False
41619,False
41621,False
41622,False
41623,False
41625,False
41627,True
41628,False
41630,False
41637,False
41639,False
41641,True
41646,False
41652,False
41653,False
41655,False
41656,False
41662,False
41664,False
41677,False
41684,False
41687,False
41691,False
41692,True
41694,False
41695,False
41696,True
41700,False
41703,False
41706,False
41707,False
41708,False
41716,False
41720,False
41721,False
41723,False
41724,False
41729,False
41730,False
41731,True
41733,False
41736,True
41756,False
41766,False
41767,False
41768,True
41770,False
41776,False
41778,True
41779,False
41784,False
41785,True
41786,True
41792,False
41793,False
41800,False
41801,False
41802,True
41809,True
41812,False
41813,False
41815,True
41816,False
41817,True
41818,False
41822,False
41824,False
41832,False
41837,True
41839,False
41852,False
41855,False
41857,True
41860,False
41861,True
41862,True
41867,False
41869,False
41871,False
41884,True
41885,True
41891,False
41899,False
41900,False
41905,True
41906,False
41917,False
41918,False
41921,True
41923,False
41930,False
41935,True
41936,False
41937,True
41938,False
41939,False
41941,True
41942,False
41950,False
41952,False
41954,False
41960,False
41966,False
41970,True
41977,False
41978,False
41979,False
41980,True
41982,True
41984,False
41999,False
42000,False
42002,False
42004,False
42009,False
42010,False
42012,False
42014,True
42015,False
42017,False
42020,False
42021,False
42027,False
42028,False
42037,False
42039,True
42046,True
42047,False
42052,False
42055,False
42057,False
42058,False
42060,False
42062,False
42063,False
42065,False
42066,False
42067,False
42070,False
42072,False
42076,False
42077,True
42082,True
42083,False
42084,False
42086,False
42094,True
42098,False
42099,False
42101,True
42109,False
42110,False
42111,True
42114,True
42115,True
42116,True
42124,False
42127,True
42128,True
42130,False
42131,False
42132,False
42137,True
42146,False
42151,False
42154,False
42156,False
42158,False
42161,False
42167,False
42172,False
42174,False
42175,True
42182,True
42186,False
42188,False
42190,False
42192,False
42193,False
42194,False
42202,False
42203,False
42204,False
42207,False
42208,True
42210,False
42212,False
42214,False
42219,False
42221,False
42227,False
42229,False
42233,True
42238,False
42239,True
42245,True
42247,False
42249,True
42253,False
42255,False
42256,True
42263,True
42271,False
42273,False
42274,False
42282,False
42293,False
42298,False
42299,False
42300,False
42302,False
42306,True
42307,False
42314,False
42317,True
42321,False
42325,True
42326,False
42327,False
42329,False
42331,False
42332,False
42338,False
42340,True
42345,False
42346,False
42354,False
42355,True
42358,True
42359,False
42360,False
42361,False
42369,False
42372,False
42374,False
42378,False
42384,False
42388,True
42395,False
42401,False
42402,False
42403,False
42404,False
42414,False
42422,False
42423,False
42427,True
42437,True
42443,False
42446,False
42452,False
42453,False
42456,True
42461,False
42463,False
42464,True
42465,True
42467,True
42476,False
42477,False
42478,False
42480,False
42482,False
42483,False
42487,False
42494,False
42498,False
42500,False
42503,False
42504,True
42507,True
42508,False
42518,False
42520,False
42522,False
42524,False
42531,True
42532,False
42534,True
42536,True
42547,False
42550,True
42552,False
42554,False
42558,True
42563,True
42565,True
42567,False
42572,True
42573,False
42575,False
42580,False
42590,False
42595,False
42599,True
42600,False
42604,True
42605,False
42607,False
42609,True
42612,True
42613,False
42615,False
42617,False
42620,True
42621,False
42626,True
42642,False
42643,False
42645,True
42646,False
42652,False
42653,False
42657,False
42662,False
42672,False
42674,False
42675,False
42678,False
42681,True
42685,False
42686,True
42689,False
42690,False
42692,True
42693,True
42695,False
42700,False
42704,False
42714,False
42716,False
42717,False
42718,False
42729,True
42731,False
42732,False
42733,False
42734,False
42737,False
42739,True
42740,True
42744,False
42753,False
42754,True
42761,True
42763,False
42771,True
42774,False
42784,False
42785,False
42792,False
42793,False
42796,True
42798,True
42799,False
42806,True
42807,False
42809,False
42815,False
42819,False
42820,False
42828,False
42833,False
42834,False
42836,True
42837,False
42841,False
42843,False
42844,False
42850,False
42854,True
42856,False
42862,False
42863,False
42866,False
42868,False
42869,False
42879,False
42881,False
42888,False
42893,False
42897,False
42898,False
42903,False
42906,True
42913,False
42916,False
42918,False
42928,True
42930,True
42932,False
42933,False
42943,True
42946,False
42956,False
42958,False
42959,False
42960,False
42961,False
42965,False
42967,True
42973,False
42977,False
42979,False
42989,False
42991,False
42993,False
42994,False
42996,False
42997,True
42998,False
43006,False
43016,True
43018,False
43022,False
43023,False
43029,False
43031,False
43037,False
43038,False
43039,False
43044,True
43045,False
43047,False
43050,True
43051,False
43056,False
43060,False
43061,True
43069,True
43076,True
43077,False
43084,False
43094,False
43096,False
43099,True
43102,False
43103,False
43109,False
43111,True
43116,False
43119,False
43120,False
43123,True
43125,False
43126,False
43127,True
43129,False
43138,False
43139,True
43140,False
43141,False
43146,False
43151,False
43157,False
43160,False
43162,False
43165,False
43169,False
43184,True
43188,False
43189,False
43192,False
43196,False
43205,False
43207,False
43208,False
43209,False
43213,False
43216,True
43217,False
43218,True
43219,False
43220,False
43221,True
43224,False
43233,True
43235,False
43237,False
43242,False
43244,True
43245,False
43251,False
43258,False
43262,False
43266,False
43275,True
43279,False
43281,False
43290,False
43292,False
43296,True
43300,False
43304,False
43305,False
43308,False
43311,False
43315,True
43317,False
43334,False
43339,True
43349,True
43353,False
43356,False
43376,False
43378,False
43384,False
43385,False
43393,True
43396,False
43397,True
43398,False
43402,False
43408,False
43412,False
43415,False
43418,False
43423,True
43424,False
43425,True
43430,False
43431,False
43433,False
43435,False
43440,False
43442,False
43447,False
43451,False
43453,True
43455,False
43456,True
43461,False
43463,False
43467,False
43475,False
43476,False
43479,True
43480,False
43484,False
43486,False
43493,True
43498,False
43499,False
43504,False
43506,False
43508,False
43511,False
43512,False
43516,False
43517,False
43520,False
43525,False
43528,True
43529,True
43532,False
43533,False
43535,False
43539,False
43540,False
43542,False
43544,False
43545,False
43547,False
43549,True
43550,True
43551,False
43552,True
43555,False
43557,False
43559,True
43563,False
43573,False
43574,False
43576,False
43579,False
43580,False
43585,True
43587,False
43588,True
43592,True
43600,False
43602,False
43606,False
43608,False
43614,False
43617,True
43618,False
43620,False
43622,False
43623,False
43626,False
43627,False
43628,False
43630,False
43633,False
43641,False
43644,False
43647,True
43652,False
43655,False
43656,True
43660,False
43662,False
43665,False
43666,True
43668,False
43669,False
43670,False
43673,False
43677,False
43679,False
43684,False
43685,False
43690,False
43697,True
43700,True
43719,False
43721,False
43727,True
43729,False
43732,False
43739,False
43741,True
43747,False
43756,False
43758,False
43759,True
43766,True
43769,False
43771,False
43772,False
43778,False
43779,False
43781,True
43784,False
43787,False
43791,False
43792,True
43793,False
43795,False
43796,False
43799,True
43802,False
43803,True
43804,False
43810,False
43815,False
43819,False
43820,False
43822,False
43826,True
43827,False
43829,False
43837,False
43841,False
43843,False
43845,False
43847,False
43850,True
43852,False
43854,True
43857,True
43861,False
43862,False
43864,False
43870,True
43875,False
43883,True
43885,False
43887,False
43892,False
43894,True
43895,False
43905,False
43907,False
43908,False
43910,False
43914,True
43934,True
43936,False
43939,False
43947,False
43949,True
43950,False
43954,True
43955,False
43962,False
43965,True
43966,True
43970,True
43974,False
43975,False
43981,False
43989,False
43996,False
43998,True
43999,False
44005,False
44006,False
44010,False
44023,True
44026,False
44032,False
44034,False
44037,False
44038,True
44055,False
44057,True
44064,True
44070,True
44072,False
44074,False
44076,False
44077,True
44078,True
44080,False
44083,False
44084,False
44086,False
44088,True
44095,True
44096,False
44099,False
44100,False
44102,True
44103,False
44105,False
44113,True
44114,False
44115,True
44116,False
44117,False
44120,True
44121,False
44124,False
44126,True
44130,True
44133,True
44134,True
44142,False
44147,False
44153,True
44155,True
44162,False
44166,False
44167,False
44171,True
44172,False
44176,True
44183,False
44186,False
44187,False
44191,False
44195,False
44197,False
44198,True
44201,False
44203,True
44206,False
44207,False
44214,False
44215,False
44216,False
44220,False
44228,False
44232,False
44234,True
44238,False
44239,False
44240,False
44241,False
44248,True
44249,False
44251,False
44260,False
44267,True
44275,False
44277,True
44279,False
44281,False
44283,False
44285,False
44287,False
44288,False
44290,True
44294,True
44301,False
44304,False
44311,False
44316,False
44317,False
44319,False
44323,False
44330,False
44335,False
44336,True
44337,False
44338,False
44340,False
44343,True
44344,False
44348,False
44349,True
44352,False
44356,True
44357,True
44358,False
44359,False
44362,False
44373,False
44376,False
44377,False
44379,False
44383,False
44386,True
44388,False
44391,False
44395,False
44397,False
44404,True
44419,False
44420,False
44425,False
44426,True
44431,False
44433,True
44435,True
44439,False
44443,False
44448,False
44454,True
44456,False
44458,True
44459,False
44460,False
44462,False
44463,False
44464,False
44465,False
44466,False
44467,False
44476,False
44478,False
44483,True
44486,False
44489,False
44490,False
44505,False
44508,False
44510,False
44519,True
44520,True
44522,False
44524,False
44526,True
44527,True
44528,False
44531,False
44532,False
44534,True
44539,False
44542,False
44544,True
44545,False
44549,False
44550,False
44551,True
44554,False
44555,False
44556,False
44557,True
44561,False
44565,False
44566,True
44568,True
44570,False
44571,False
44574,True
44575,False
44577,False
44580,True
44584,False
44587,True
44589,True
44590,True
44591,False
44593,False
44594,False
44595,False
44596,False
44599,True
44604,False
44605,True
44610,True
44616,True
44620,False
44621,False
44622,False
44624,False
44625,False
44628,False
44629,False
44633,False
44636,False
44641,False
44642,False
44646,True
44648,False
44651,False
44653,True
44654,False
44657,False
44662,False
44668,True
44670,True
44674,False
44676,False
44679,False
44685,True
44690,False
44691,False
44692,False
44693,False
44694,True
44704,False
44708,False
44712,False
44713,False
44719,False
44720,True
44723,True
44727,True
44729,True
44743,False
44746,False
44763,False
44767,False
44772,False
44773,False
44774,True
44775,False
44779,True
44780,False
44781,False
44787,False
44788,False
44791,True
44794,True
44796,False
44797,True
44801,False
44802,False
44803,False
44804,False
44805,True
44807,True
44808,False
44811,False
44812,False
44821,False
44836,False
44841,False
44842,False
44843,False
44846,False
44849,False
44852,False
44856,False
44857,False
44868,True
44870,False
44871,False
44877,False
44878,True
44883,False
44886,True
44888,False
44889,False
44890,False
44897,False
44898,False
44902,True
44903,False
44906,False
44907,False
44908,True
44911,False
44913,False
44915,True
44922,True
44924,False
44925,False
44926,False
44930,False
44935,True
44937,False
44941,False
44948,True
44951,False
44957,False
44961,False
44965,False
44970,False
44973,False
44976,False
44981,False
44983,False
44986,False
44991,True
44995,False
44997,False
45009,True
45014,False
45016,False
45023,False
45024,False
45029,True
45031,False
45047,False
45049,False
45050,False
45060,False
45062,False
45068,False
45069,True
45072,False
45074,False
45075,False
45076,False
45080,False
45082,False
45083,False
45085,False
45086,False
45095,False
45096,False
45097,True
45101,False
45105,False
45107,False
45115,False
45117,True
45120,False
45131,False
45134,False
45135,False
45138,False
45140,False
45146,False
45147,False
45156,False
45161,False
45163,False
45167,False
45170,False
45172,False
45177,False
45181,False
45182,False
45190,True
45192,True
45193,False
45198,False
45206,False
45213,False
45217,False
45219,False
45220,False
45224,True
45226,False
45227,True
45228,True
45232,False
45234,False
45235,False
45236,False
45242,False
45248,False
45249,False
45257,False
45260,False
45265,False
45268,True
45271,False
45278,False
45280,False
45283,True
45286,True
45291,True
45292,True
45295,False
45305,True
45307,False
45310,False
45312,False
45315,False
45316,False
45319,True
45321,False
45322,True
45325,False
45329,True
45331,False
45335,False
45341,False
45356,True
45357,False
45359,False
45362,False
45364,False
45365,False
45366,True
45371,False
45373,False
45377,False
45379,True
45381,True
45383,False
45385,True
45386,True
45388,False
45392,False
45394,False
45398,False
45402,True
45403,False
45405,False
45407,True
45408,False
45409,False
45411,False
45414,False
45417,True
45418,True
45420,True
45421,False
45423,False
45426,True
45429,False
45430,False
45432,False
45436,False
45442,False
45446,True
45455,False
45458,True
45459,False
45460,False
45461,False
45463,False
45464,False
45466,False
45467,False
45476,False
45479,False
45482,False
45483,False
45485,False
45486,True
45489,True
45499,True
45504,False
45510,False
45512,True
45516,False
45517,False
45519,True
45524,False
45527,False
45529,True
45538,True
45539,False
45541,True
45542,False
45551,False
45554,True
45556,False
45557,False
45561,False
45566,False
45567,True
45572,False
45582,False
45585,False
45593,False
45598,False
45600,True
45603,False
45605,False
45610,False
45621,False
45625,True
45629,False
45633,False
45637,False
45643,False
45645,False
45652,False
45658,False
45660,False
45661,False
45664,True
45671,True
45672,True
45674,False
45675,False
45679,False
45680,False
45682,False
45684,False
45686,False
45690,True
45695,False
45699,False
45701,False
45707,False
45713,False
45714,True
45721,False
45724,False
45731,False
45732,True
45735,False
45737,False
45738,False
45739,True
45742,True
45744,False
45751,True
45753,True
45760,True
45761,False
45766,True
45769,True
45771,False
45774,False
45776,False
45780,False
45781,False
45785,False
45787,True
45788,False
45791,False
45794,True
45795,False
45796,False
45797,False
45799,True
45800,True
45801,False
45802,False
45804,False
45810,False
45813,False
45814,False
45815,False
45816,False
45819,False
45824,False
45825,True
45826,True
45834,False
45847,True
45849,False
45852,False
45856,True
45859,False
45860,True
45862,True
45866,False
45876,False
45879,True
45880,False
45888,False
45895,True
45897,False
45899,True
45903,False
45905,False
45906,True
45911,False
45917,False
45920,False
45924,True
45936,False
45937,False
45938,True
45940,False
45943,False
45945,False
45965,False
45976,False
45977,True
45978,False
45981,False
45988,False
45989,False
45997,False
45998,False
45999,True
46011,True
46012,True
46017,True
46018,True
46019,False
46023,False
46037,False
46043,True
46048,True
46052,True
46053,False
46058,False
46060,False
46062,False
46064,False
46065,False
46067,False
46068,False
46070,False
46072,False
46073,False
46075,False
46077,False
46080,False
46085,False
46089,True
46090,False
46093,False
46099,True
46104,False
46118,False
46123,False
46132,False
46139,False
46141,False
46146,False
46162,True
46163,False
46169,False
46172,False
46174,False
46177,False
46184,True
46187,False
46190,False
46192,False
46201,False
46212,False
46213,False
46217,False
46221,False
46222,False
46223,False
46224,True
46228,False
46229,True
46232,False
46235,False
46239,False
46242,True
46244,False
46246,False
46248,False
46249,False
46250,True
46252,True
46256,False
46261,False
46262,False
46264,False
46265,False
46267,False
46270,False
46282,False
46286,False
46289,False
46290,False
46291,False
46292,False
46294,False
46296,True
46298,True
46302,False
46314,True
46318,False
46331,False
46336,True
46339,False
46340,True
46342,False
46344,True
46346,False
46351,False
46353,False
46358,False
46359,False
46365,False
46367,False
46369,False
46375,False
46378,False
46382,False
46386,False
46387,True
46389,False
46391,True
46399,False
46408,False
46410,False
46411,False
46415,False
46419,False
46421,False
46422,False
46426,False
46427,False
46431,False
46434,False
46437,False
46439,False
46443,False
46448,False
46449,True
46455,False
46456,False
46465,False
46468,False
46469,False
46470,True
46474,True
46481,False
46484,False
46486,True
46509,False
46516,True
46534,False
46552,False
46553,False
46556,True
46561,False
46563,False
46572,False
46573,True
46577,True
46585,False
46586,False
46589,True
46596,False
46599,False
46601,False
46610,True
46613,False
46614,False
46618,True
46619,False
46621,True
46625,False
46637,False
46638,False
46641,False
46642,False
46643,False
46644,True
46649,False
46651,False
46652,False
46653,False
46658,False
46670,False
46673,False
46675,False
46677,False
46681,False
46683,True
46685,False
46687,False
46690,False
46691,False
46699,False
46700,False
46702,False
46704,True
46705,False
46706,False
46708,False
46711,False
46717,False
46726,True
46728,False
46730,False
46731,False
46735,False
46742,False
46747,False
46750,False
46755,True
46756,False
46757,False
46758,False
46762,False
46767,False
46768,False
46770,False
46773,False
46775,True
46776,False
46788,False
46791,False
46792,False
46794,False
46795,False
46797,True
46798,False
46803,False
46808,False
46813,False
46817,True
46821,False
46822,True
46830,False
46831,True
46832,False
46833,False
46837,False
46839,False
46841,False
46843,False
46848,False
46855,False
46856,False
46861,False
46866,False
46871,False
46876,False
46877,False
46878,True
46880,False
46884,False
46886,False
46891,False
46892,False
46897,False
46907,False
46913,False
46914,False
46918,False
46922,False
46925,True
46930,False
46934,False
46936,False
46937,True
46938,False
46942,False
46944,False
46945,False
46951,False
46954,True
46957,False
46964,True
46966,False
46971,True
46976,False
46977,False
46982,True
46989,False
46990,False
46993,True
46994,False
47002,True
47005,False
47007,False
47008,True
47011,False
47012,False
47013,True
47017,False
47020,False
47022,False
47023,False
47028,False
47033,False
47036,False
47038,False
47047,False
47048,False
47050,False
47061,False
47065,False
47067,False
47069,False
47077,True
47078,False
47080,False
47081,False
47083,False
47086,True
47087,True
47088,False
47094,False
47095,True
47100,False
47103,False
47104,True
47107,False
47108,False
47116,False
47121,False
47127,False
47132,False
47133,True
47138,False
47139,False
47140,False
47142,False
47150,False
47151,False
47157,False
47162,False
47170,False
47171,False
47178,False
47180,True
47182,False
47185,False
47187,False
47192,True
47193,False
47199,False
47202,True
47203,True
47205,False
47210,False
47211,False
47213,False
47214,False
47216,False
47220,False
47222,False
47225,False
47226,False
47234,False
47240,False
47241,False
47247,False
47251,False
47256,True
47266,False
47268,False
47269,False
47274,False
47275,False
47276,False
47282,False
47283,False
47285,False
47289,False
47293,False
47295,False
47298,False
47302,False
47303,True
47307,False
47308,False
47309,False
47310,False
47315,False
47316,False
47318,False
47327,False
47328,True
47329,False
47331,False
47334,False
47336,False
47341,False
47343,True
47345,False
47361,False
47362,False
47366,False
47373,False
47375,False
47380,True
47382,False
47385,False
47392,False
47394,True
47397,False
47398,False
47399,False
47402,False
47403,True
47409,True
47410,True
47413,False
47414,False
47418,True
47424,True
47425,False
47427,True
47428,True
47438,True
47441,False
47453,False
47466,False
47467,False
47468,False
47471,False
47475,True
47476,False
47479,False
47491,False
47497,True
47499,False
47505,False
47507,True
47510,False
47516,False
47522,False
47530,False
47531,False
47538,False
47542,False
47547,False
47548,False
47549,False
47552,False
47555,False
47558,False
47562,False
47567,False
47568,False
47570,False
47572,False
47577,False
47580,True
47584,True
47590,True
47591,False
47595,False
47597,True
47602,False
47609,False
47619,False
47620,True
47621,False
47624,False
47625,False
47630,True
47632,False
47634,False
47635,False
47638,False
47642,False
47644,False
47645,True
47646,True
47647,False
47648,True
47649,False
47651,True
47653,True
47657,True
47662,False
47667,False
47671,False
47672,False
47673,False
47678,False
47679,True
47680,False
47683,True
47687,False
47693,False
47695,True
47696,False
47699,False
47700,True
47702,False
47717,False
47718,True
47719,False
47728,False
47729,False
47732,False
47734,True
47736,False
47750,True
47753,False
47759,False
47760,False
47765,False
47767,True
47768,True
47777,False
47778,False
47781,True
47784,False
47788,True
47797,False
47799,False
47800,True
47804,True
47814,False
47816,True
47817,False
47819,False
47820,False
47823,False
47824,False
47826,False
47830,False
47835,False
47836,False
47839,False
47841,False
47844,False
47846,False
47850,True
47855,True
47856,False
47858,False
47866,False
47868,False
47882,False
47884,True
47891,False
47897,True
47905,True
47906,False
47908,False
47909,False
47912,True
47915,False
47922,False
47923,False
47924,True
47933,False
47934,False
47937,False
47939,False
47940,False
47941,False
47946,False
47947,False
47951,True
47952,False
47960,False
47963,True
47966,False
47970,False
47971,False
47975,False
47978,False
47982,True
47985,True
47987,False
47990,False
47991,False
47992,False
47993,True
47994,False
48003,True
48006,False
48008,True
48011,False
48013,False
48028,True
48032,False
48035,True
48036,False
48039,False
48042,False
48044,False
48046,False
48047,False
48050,False
48051,False
48055,False
48057,True
48058,False
48060,True
48061,False
48062,False
48066,False
48068,False
48070,False
48073,False
48074,True
48076,False
48077,False
48081,True
48084,False
48093,False
48094,False
48099,True
48102,False
48109,False
48113,True
48114,False
48119,False
48120,True
48121,False
48122,True
48123,False
48124,True
48126,False
48127,False
48128,False
48131,False
48132,False
48138,False
48139,False
48140,False
48147,False
48157,False
48159,False
48164,False
48167,False
48171,False
48174,False
48177,True
48179,True
48184,True
48186,False
48196,True
48211,False
48213,False
48214,False
48215,True
48216,False
48220,False
48223,False
48226,False
48227,False
48228,False
48233,False
48234,True
48237,False
48240,False
48253,False
48255,False
48256,True
48258,False
48260,False
48263,False
48264,False
48267,False
48268,False
48272,False
48273,False
48279,True
48281,False
48295,False
48297,False
48298,True
48300,True
48305,True
48310,False
48313,False
48316,False
48321,False
48323,False
48326,False
48327,False
48333,False
48339,False
48342,False
48343,True
48345,True
48347,True
48351,True
48355,False
48357,False
48358,False
48362,False
48369,False
48370,False
48386,False
48388,False
48389,False
48391,False
48400,False
48401,False
48403,False
48404,False
48412,False
48413,False
48418,False
48421,False
48426,False
48427,False
48430,False
48432,True
48433,True
48436,True
48441,False
48443,False
48446,False
48448,False
48449,False
48452,False
48455,False
48457,False
48458,True
48459,False
48463,False
48466,True
48479,False
48481,False
48484,False
48487,False
48488,False
48490,False
48491,False
48492,False
48497,False
48498,False
48500,True
48501,False
48502,False
48504,False
48505,True
48506,False
48511,False
48512,True
48513,False
48516,False
48517,False
48521,False
48528,False
48529,False
48530,False
48537,False
48544,False
48545,False
48553,False
48559,False
48562,False
48563,True
48564,False
48565,False
48567,False
48568,False
48570,False
48572,False
48581,False
48582,False
48584,True
48591,False
48592,False
48593,False
48596,False
48597,False
48601,False
48604,False
48605,False
48608,False
48619,False
48626,True
48629,True
48637,True
48642,False
48644,False
48647,False
48653,True
48659,False
48663,True
48665,True
48667,False
48668,False
48671,False
48672,False
48679,False
48690,True
48691,False
48693,True
48694,True
48696,True
48701,False
48702,False
48704,False
48705,True
48708,False
48713,False
48715,True
48716,False
48718,True
48719,False
48720,True
48725,False
48727,False
48729,True
48734,False
48741,False
48746,False
48754,True
48755,False
48767,False
48772,False
48774,False
48775,False
48778,False
48779,False
48784,True
48789,False
48791,True
48792,False
48794,True
48797,False
48799,False
48800,False
48804,True
48819,False
48822,False
48824,False
48826,False
48828,False
48831,False
48833,True
48834,False
48839,False
48842,True
48844,True
48846,False
48850,True
48851,False
48861,False
48864,False
48875,False
48876,False
48879,True
48882,True
48884,False
48885,False
48889,False
48890,True
48896,False
48898,True
48903,False
48904,True
48906,True
48911,False
48914,False
48918,False
48919,False
48928,False
48929,False
48932,False
48937,True
48941,False
48942,True
48948,False
48951,False
48952,False
48955,True
48956,True
48960,False
48964,False
48976,False
48978,True
48980,False
48986,False
48987,False
48988,False
48992,False
48994,False
48996,True
49002,False
49005,False
49015,False
49018,False
49021,False
49022,True
49032,True
49033,True
49038,True
49040,True
49047,False
49049,False
49051,True
49052,False
49056,True
49059,True
49063,True
49064,False
49065,False
49066,False
49067,True
49068,False
49070,False
49075,False
49079,True
49080,False
49081,False
49083,False
49086,False
49088,False
49091,False
49096,False
49098,False
49101,False
49113,False
49125,False
49128,False
49133,True
49147,False
49149,False
49155,True
49159,False
49166,True
49173,False
49175,False
49178,True
49185,False
49186,False
49188,True
49190,False
49191,False
49193,False
49196,False
49200,False
49201,True
49209,False
49211,False
49215,False
49216,True
49219,False
49221,True
49227,False
49228,False
49231,False
49234,False
49235,False
49241,True
49245,True
49248,False
49252,False
49262,False
49264,True
49267,False
49270,False
49272,True
49275,False
49276,True
49281,False
49284,False
49287,False
49290,True
49291,False
49301,False
49308,False
49309,False
49312,False
49313,False
49317,True
49318,False
49324,True
49325,False
49339,False
49341,False
49342,False
49353,False
49354,False
49356,True
49357,False
49361,True
49362,False
49363,False
49366,True
49368,True
49375,False
49377,True
49378,False
49379,False
49381,False
49390,False
49393,False
49394,False
49395,False
49399,True
49401,True
49407,False
49410,False
49411,False
49412,False
49413,False
49419,True
49423,False
49430,False
49434,False
49436,False
49440,False
49448,True
49449,False
49456,True
49460,False
49465,False
49470,True
49472,False
49476,True
49482,False
49483,False
49488,False
49502,False
49505,False
49509,False
49510,False
49514,False
49518,False
49519,False
49525,False
49526,False
49530,False
49531,False
49532,False
49533,False
49535,True
49536,False
49547,True
49548,False
49551,False
49553,True
49556,False
49557,True
49560,True
49561,False
49569,False
49573,False
49577,False
49586,False
49588,True
49593,False
49594,False
49595,False
49601,False
49602,False
49614,True
49616,False
49619,False
49620,False
49622,True
49624,False
49630,False
49631,False
49633,False
49640,False
49642,False
49643,False
49645,False
49649,False
49650,False
49654,False
49658,False
49664,True
49671,False
49681,False
49683,False
49690,False
49697,False
49698,False
49699,False
49700,False
49703,False
49707,False
49712,False
49719,False
49723,True
49725,False
49735,False
49737,True
49739,False
49745,False
49751,False
49752,False
49754,False
49760,False
49773,True
49775,False
49788,False
49792,True
49793,False
49795,False
49797,False
49798,True
49806,False
49815,True
49816,False
49817,False
49818,True
49822,False
49823,False
49824,False
49825,False
49827,False
49831,False
49847,False
49854,False
49855,False
49862,True
49863,False
49869,True
49878,True
49884,False
49888,False
49890,True
49892,True
49908,True
49915,False
49916,False
49917,False
49921,False
49929,False
49930,False
49932,False
49939,False
49943,True
49946,False
49954,False
49959,True
49961,False
49962,False
49968,False
49976,False
49978,False
49979,False
49983,True
49984,False
49989,False
49990,False
49997,True
